filename,auc_generated,median_cos_sim_generated,percentage_invalid_neighbors
00462112.stl,0.77716064453125,1.0,77.57568359375
00108128.stl,0.99981689453125,1.0,99.98779296875
00273244.stl,0.9757721098534893,1.0,97.5830078125
00319089.stl,0.6578369140625,1.0,65.51513671875
00694628.stl,0.9889662000973382,1.0,98.9013671875
00005418.stl,0.9990850125699487,0.9999980298372324,99.91455078125
00651212.stl,0.8431532238578578,0.9999999999999982,83.99658203125
00517599.stl,0.972487706538147,0.9999999999871931,97.2412109375
00070093.stl,0.93035888671875,1.0,93.02978515625
00841342.stl,0.9995729847692406,0.9999980388282894,99.96337890625
00882309.stl,0.9750995955327014,0.9999999999999999,97.509765625
00721093.stl,0.8306479102077643,1.0,82.77587890625
00522536.stl,0.9994514496627408,0.9999878531255847,99.951171875
00275147.stl,0.7213002154294081,1.0,71.88720703125
00064780.stl,0.9915446533169715,1.0,99.15771484375
00851637.stl,0.6581886537402147,0.9999999999998039,65.56396484375
00807471.stl,0.8927680116207105,0.9996892132122559,89.1845703125
00500797.stl,0.99920654296875,1.0,99.9267578125
00323315.stl,0.99896240234375,1.0,99.90234375
00893562.stl,0.9087762669874649,1.0,90.8447265625
00767978.stl,1.0,0.0,100.0
00219937.stl,0.8435399242627177,1.0,84.228515625
00844574.stl,0.99969482421875,1.0,99.9755859375
00055575.stl,0.830980430753978,1.0,82.97119140625
00315857.stl,0.9705868697002792,1.0,97.05810546875
00083133.stl,0.95599365234375,1.0,95.5810546875
00072874.stl,1.0,0.0,100.0
00034821.stl,0.9964001609102581,0.9999999999999999,99.64599609375
00272614.stl,0.7411828235471903,1.0,73.9013671875
00834939.stl,1.0,0.0,100.0
00686204.stl,0.99920654296875,1.0,99.91455078125
00546098.stl,0.9622628341650119,1.0,96.15478515625
00293398.stl,0.8585326935323707,1.0,85.70556640625
00830587.stl,0.99981689453125,1.0,99.98779296875
00999701.stl,0.99969482421875,1.0,99.9755859375
00654424.stl,0.9831030646087145,0.9999999999999999,98.291015625
00200282.stl,0.8195864501365875,1.0,81.640625
00861910.stl,0.5676762586465641,0.9996891822906012,55.1025390625
00107233.stl,0.8643547137564341,0.999999999999974,86.3525390625
00775373.stl,0.99981689453125,1.0,99.98779296875
00008841.stl,0.61273193359375,1.0,60.791015625
00241553.stl,0.9558105469042311,1.0,95.56884765625
00488508.stl,1.0,0.0,100.0
00402625.stl,0.8757517981071031,1.0,87.48779296875
00746961.stl,0.995422363289935,1.0,99.54833984375
00189393.stl,0.8988037109375,1.0,89.85595703125
00625550.stl,0.750097066312903,1.0,74.7314453125
00509764.stl,1.0,0.0,100.0
00177059.stl,1.0,0.0,100.0
00775415.stl,0.8637458034682768,1.0,86.083984375
00421942.stl,0.5685119667391398,1.0,56.54296875
00411895.stl,0.98016357421875,1.0,97.96142578125
00552012.stl,0.9995756905616011,0.999689090780552,99.96337890625
00614941.stl,0.7946575587804282,1.0,79.18701171875
00933065.stl,0.9862670898553301,1.0,98.62060546875
00465682.stl,1.0,0.0,100.0
00592578.stl,0.9962768554718848,1.0,99.6337890625
00134148.stl,0.77996826171875,1.0,77.880859375
00980287.stl,0.9734642483432547,1.0,97.35107421875
00294434.stl,0.83184814453125,1.0,82.70263671875
00063776.stl,0.99835205078125,1.0,99.8291015625
00203990.stl,0.919921875,1.0,91.9677734375
00687867.stl,0.999755859375,0.49999999999999994,99.9755859375
00806948.stl,1.0,0.0,100.0
00783624.stl,1.0,0.0,100.0
00711346.stl,0.9974365234590795,0.9999999999999997,99.74365234375
00271137.stl,0.6527099609375,1.0,65.0146484375
00165844.stl,0.7075728155107497,0.9996891878877068,70.458984375
00685527.stl,0.75079345703125,1.0,74.86572265625
00682248.stl,0.889788719887037,1.0,88.85498046875
00787442.stl,0.87017822265625,1.0,86.962890625
00346957.stl,0.7709127749904838,0.9996891892641041,76.7578125
00805070.stl,0.9738390850334401,1.0,97.35107421875
00948602.stl,0.7202148771080832,0.9996891877140408,71.54541015625
00685241.stl,1.0,0.0,100.0
00318195.stl,0.9994506836313168,0.9999999999999853,99.951171875
00467268.stl,0.7760897672524386,1.0,77.38037109375
00686748.stl,0.876821550351832,1.0,87.5244140625
00973694.stl,0.8776022290493362,1.0,87.6953125
00162695.stl,0.90338134765625,1.0,90.31982421875
00278113.stl,0.8583910595151573,0.9996451274369502,85.1806640625
00686984.stl,0.7063472687292347,1.0,70.42236328125
00851435.stl,0.7356965568883145,0.999982072266174,68.0419921875
00193678.stl,0.9854125982716719,1.0,98.54736328125
00608171.stl,1.0,0.0,100.0
00753161.stl,0.8702392578125,1.0,86.77978515625
00936492.stl,0.99212646484375,1.0,99.21875
00021948.stl,0.9334895444219327,0.9999999999999066,93.26171875
00465325.stl,0.98101806640625,1.0,98.095703125
00266477.stl,0.77313232421875,1.0,77.18505859375
00396784.stl,0.8284418031481674,0.9996891819980053,82.6416015625
00965974.stl,0.905278294319453,1.0,90.44189453125
00747882.stl,0.7890719634770993,0.999827039431654,78.61328125
00856372.stl,0.8954423392789567,1.0,89.41650390625
00193136.stl,0.9769993597097102,1.0,97.69287109375
00054469.stl,0.6480296301594026,1.0,64.453125
00091047.stl,0.804931640625,1.0,80.2978515625
00766680.stl,0.73248291015625,1.0,73.1689453125
00654626.stl,0.6180323471199352,0.9999999999999688,61.5966796875
00103257.stl,0.98309326171875,1.0,98.30322265625
00191053.stl,0.97039794921875,1.0,97.0458984375
00461157.stl,0.8875534856202713,1.0,88.73291015625
00307923.stl,0.9958496611092446,0.9786331964812527,99.462890625
00401648.stl,0.7800806829414069,0.9999999999999135,77.86865234375
00332973.stl,0.99737548828125,1.0,99.74365234375
00989923.stl,0.9569973240133425,0.999999999999998,95.32470703125
00489372.stl,0.9390869140625,1.0,93.896484375
00248013.stl,1.0,0.0,100.0
00530481.stl,0.7790056383522308,1.0,77.74658203125
00208437.stl,0.9927387540300134,1.0,99.27978515625
00419761.stl,0.9998178633447184,0.9996891810611855,99.98779296875
00938326.stl,1.0,0.0,100.0
00601196.stl,0.8947739603717099,1.0,89.3310546875
00951384.stl,0.7894258397474463,0.9999999999999136,78.857421875
00424392.stl,0.98052978515625,1.0,98.046875
00737356.stl,0.95733642578125,1.0,95.7275390625
00996817.stl,0.99981689453125,1.0,99.98779296875
00961521.stl,0.9971923828125,1.0,99.71923828125
00797686.stl,0.9956665041634802,1.0,99.57275390625
00308437.stl,0.8687420707680045,1.0,86.73095703125
00729626.stl,0.7681556090835358,0.9999996640238137,76.72119140625
00175470.stl,0.9637221268674806,1.0,96.35009765625
00183480.stl,0.910544757763545,0.9999999999999928,90.9912109375
00101497.stl,0.7100483507372486,0.9999999999999999,70.6298828125
00314988.stl,0.99969482421875,1.0,99.9755859375
00892495.stl,0.829762294010657,0.9996891860125977,82.77587890625
00821139.stl,0.9860229502247755,1.0,98.6083984375
00608830.stl,0.99981689453125,1.0,99.98779296875
00138202.stl,1.0,0.0,100.0
00316635.stl,0.95196533203125,1.0,95.20263671875
00630411.stl,0.9931640625,1.0,99.31640625
00595001.stl,0.999816894531829,0.9999999999999999,99.98779296875
00061363.stl,0.9551115997105615,1.0,95.44677734375
00570933.stl,0.8976143301952143,1.0,89.66064453125
00321106.stl,0.9422164350724763,1.0,94.12841796875
00401927.stl,0.99981689453125,1.0,99.98779296875
00608011.stl,0.999633789063658,0.9999999999999999,99.96337890625
00617131.stl,0.9991513206878812,0.9996891810270683,99.91455078125
00129290.stl,0.8478671210824524,1.0,84.68017578125
00499968.stl,0.9939218703097031,0.9999816350330094,99.365234375
00433759.stl,0.99957275390625,1.0,99.96337890625
00268260.stl,0.9975585945312252,1.0,99.755859375
00791426.stl,0.9841320018747071,1.0,98.388671875
00947337.stl,0.9758380826526992,1.0,97.57080078125
00474374.stl,0.8629150390625,1.0,86.21826171875
00396800.stl,0.6214250858566408,0.9996891919312336,61.82861328125
00336446.stl,0.7406129892458437,0.9999999999983314,73.86474609375
00274107.stl,0.8973415228884453,1.0,89.63623046875
00266503.stl,0.6922607421875,1.0,69.05517578125
00996988.stl,0.9877654342356135,1.0,98.779296875
00113642.stl,0.99774169921875,1.0,99.7802734375
00537503.stl,0.7423095703125,1.0,74.03564453125
00390281.stl,0.8807691834815601,1.0,87.9150390625
00738844.stl,0.81927490234375,1.0,81.884765625
00711568.stl,0.9904174810334874,1.0,99.0478515625
00051465.stl,0.99127197265625,1.0,99.13330078125
00988208.stl,0.8696899640180329,0.9999999999998459,86.85302734375
00115555.stl,0.9876713555638281,1.0,98.76708984375
00379437.stl,0.7445589859002875,0.9999999999999999,74.267578125
00176964.stl,0.93731689453125,1.0,93.71337890625
00887885.stl,0.9899902343845038,1.0,98.9990234375
00326127.stl,0.2898215074413496,1.0,21.00830078125
00907049.stl,0.9993957746377744,0.9999887840717938,99.93896484375
00454926.stl,0.8354679510561622,1.0,83.4716796875
00800054.stl,0.76171875,1.0,76.0986328125
00978110.stl,0.9583013625401823,0.9996891819927698,95.7275390625
00069663.stl,0.9366396949209879,1.0,93.59130859375
00602299.stl,0.9173583984375,1.0,91.68701171875
00998782.stl,0.99749755859375,1.0,99.755859375
00568946.stl,0.6678670247123181,0.9996891820881567,66.44287109375
00563807.stl,0.99920654296875,1.0,99.9267578125
00526383.stl,0.7816307511764369,1.0,77.9541015625
00489212.stl,1.0,0.0,100.0
00261287.stl,1.0,0.0,100.0
00736882.stl,0.9899291997088228,1.0,98.9990234375
00313605.stl,0.8585475143091006,1.0,85.70556640625
00395312.stl,0.8175048828125,1.0,81.689453125
00209107.stl,0.9996337890625,1.0,99.96337890625
00103492.stl,0.9010687944117076,0.99968918887602,90.0146484375
00007186.stl,0.8964452031494314,1.0,89.599609375
00396633.stl,0.9315185546875,1.0,93.10302734375
00242476.stl,1.0,0.0,100.0
00834440.stl,0.89971923828125,1.0,89.80712890625
00086498.stl,1.0,0.0,100.0
00408724.stl,0.7656279106044449,0.9996891885574887,76.35498046875
00636666.stl,0.91650390625,1.0,91.63818359375
00829411.stl,0.7090144078974471,0.9996891828505093,70.4345703125
00577682.stl,0.8649486543432954,0.9999999999982243,86.4501953125
00739227.stl,0.8858022522413842,0.9996891960695373,88.48876953125
00314630.stl,0.8080377387843741,1.0,80.56640625
00674441.stl,0.952456600746227,1.0,95.2392578125
00310456.stl,0.7649923647354347,0.9996891886756214,76.2451171875
00993199.stl,0.8994760635819905,0.9996891868879931,89.7705078125
00772024.stl,0.8108003843962119,1.0,80.8837890625
00456894.stl,0.9292725245106498,1.0,92.8955078125
00493276.stl,0.93682861328125,1.0,93.66455078125
00081485.stl,0.961565345019426,1.0,96.142578125
00843804.stl,0.97906494140625,1.0,97.900390625
00306552.stl,0.8493279481645108,1.0,84.70458984375
00442639.stl,0.6425994782696325,0.9999999999999813,64.07470703125
00062291.stl,0.9027622897432808,0.9999999999999999,90.22216796875
00495388.stl,0.7445378379178991,0.9996891821620251,74.18212890625
00157558.stl,1.0,0.0,100.0
00617455.stl,0.9867002929672081,1.0,98.66943359375
00911401.stl,0.8639429470625677,0.9996891900367114,86.29150390625
00330209.stl,0.9960227817172884,0.9999999999999999,99.54833984375
00281818.stl,0.83648681640625,1.0,83.58154296875
00865394.stl,0.7951989882325983,0.999999999999924,79.4189453125
00879971.stl,0.9776248499696439,0.996675732333987,96.4599609375
00479452.stl,0.8642578125,1.0,86.38916015625
00961694.stl,0.9247447733006253,1.0,92.39501953125
00469641.stl,0.999084472876427,0.9999999999995218,99.91455078125
00042155.stl,0.6917724609375,1.0,69.00634765625
00695330.stl,1.0,0.0,100.0
00901606.stl,1.0,0.0,100.0
00333072.stl,0.99591064453125,1.0,99.59716796875
00423748.stl,0.9665640902963323,0.9999999999998391,96.64306640625
00975187.stl,0.9946899416482259,1.0,99.47509765625
00330553.stl,0.9804154693227788,0.9999999999998104,98.046875
00767824.stl,0.99591064453125,1.0,99.59716796875
00362573.stl,0.9987240747792006,0.9999999999999999,99.8779296875
00696611.stl,0.8163840503297697,1.0,81.494140625
00840100.stl,0.9837071222941045,1.0,98.37646484375
00422318.stl,0.66082763671875,1.0,65.85693359375
00692311.stl,0.9989059641661033,1.0,99.89013671875
00682102.stl,0.99261474609375,1.0,99.25537109375
00890889.stl,0.9984857468787001,0.9996891803169002,99.853515625
00649501.stl,0.9974057872071241,1.0,99.7314453125
00376274.stl,0.9399365348712699,1.0,93.9208984375
00872818.stl,0.99969482421875,1.0,99.9755859375
00017140.stl,0.7359067451745558,1.0,73.388671875
00380284.stl,0.9726708141802503,0.9999999999880065,97.25341796875
00092638.stl,0.9090702243602902,0.9999999999999978,90.869140625
00251807.stl,0.8415352990489529,1.0,84.06982421875
00968854.stl,0.9220218658461258,1.0,92.10205078125
00853183.stl,0.99969482421875,1.0,99.9755859375
00195816.stl,0.999267578125,1.0,99.9267578125
00357537.stl,0.8253483030643328,1.0,82.43408203125
00019838.stl,0.5770864883102321,0.9999999999999407,57.43408203125
00508268.stl,0.9146728515625,1.0,91.3818359375
00050586.stl,0.7729502625161127,0.9999999999994773,77.13623046875
00405758.stl,0.8013460899468859,0.9999999999999996,80.06591796875
00890876.stl,0.75225830078125,1.0,74.86572265625
00421836.stl,0.6617003751699957,1.0,65.8447265625
00637020.stl,0.9028021264496467,0.9997935139344363,89.7216796875
00661272.stl,1.0,0.0,100.0
00550771.stl,0.9943319978204374,1.0,99.4140625
00313407.stl,0.9379366825955914,1.0,93.76220703125
00955294.stl,0.8987358949235003,0.9996892247223647,89.794921875
00851780.stl,0.9996967618646047,0.9996891749919012,99.9755859375
00391410.stl,1.0,0.0,100.0
00043288.stl,0.98065185546875,1.0,98.05908203125
00534585.stl,0.99932861328125,1.0,99.93896484375
00250516.stl,0.65142822265625,1.0,64.92919921875
00785862.stl,0.7676862441572145,1.0,76.611328125
00156861.stl,0.6639249286961347,1.0,65.966796875
00033747.stl,0.8299647740179905,1.0,82.50732421875
00212725.stl,0.9840714716762571,1.0,98.4130859375
00451335.stl,0.99102783203125,1.0,99.10888671875
00121343.stl,0.9049140086150184,1.0,90.4052734375
00629550.stl,0.9962263916673234,0.9999999999999999,99.62158203125
00626663.stl,1.0,0.0,100.0
00394554.stl,0.7203175877902104,0.9999999999998197,71.77734375
00507173.stl,0.7798687218387156,1.0,77.84423828125
00548664.stl,0.9965229347735183,0.9999999999995361,99.658203125
00232386.stl,0.9967698581648424,1.0,99.6826171875
00861118.stl,0.9390869140625,1.0,93.8720703125
00314355.stl,0.9997611548720033,0.49536381460906415,99.9755859375
00283983.stl,0.8101264433701384,1.0,80.84716796875
00869222.stl,0.8461556650102058,0.9999987246497173,84.50927734375
00450980.stl,0.9859057226789625,1.0,98.583984375
00169448.stl,1.0,0.0,100.0
00210133.stl,0.8283666200188927,1.0,82.666015625
00388168.stl,0.89752197265625,1.0,89.7216796875
00613815.stl,0.9149198983193658,0.9996892060794527,91.4306640625
00424973.stl,0.8798572643894773,1.0,87.90283203125
00270189.stl,0.8463040413125881,1.0,84.55810546875
00507628.stl,0.817138671875,1.0,81.65283203125
00605939.stl,0.9996337890625,1.0,99.96337890625
00584247.stl,1.0,0.0,100.0
00174357.stl,0.828125,1.0,82.65380859375
00173438.stl,0.9163818359375,1.0,91.61376953125
00557779.stl,0.8383165299492273,1.0,83.70361328125
00761267.stl,0.7684979408336897,1.0,76.69677734375
00342885.stl,0.8615902816269396,1.0,86.083984375
00069306.stl,0.95623779296875,1.0,95.59326171875
00685693.stl,0.806664328402251,0.9998272847313049,80.38330078125
00781387.stl,0.9892124913008703,1.0,98.92578125
00317674.stl,0.8307495118079163,1.0,82.9345703125
00421837.stl,0.6601483183463772,1.0,65.73486328125
00354759.stl,0.9899466588938584,0.9985381156107556,98.828125
00210669.stl,0.99957275390625,1.0,99.96337890625
00594040.stl,0.9832033455693935,0.9999983629348509,98.30322265625
00143289.stl,0.9387808151045645,0.9999999999957395,93.85986328125
00258822.stl,0.8465320067360088,0.9998563940539733,84.38720703125
00327984.stl,0.9560776448761955,0.9999999999999999,95.56884765625
00005545.stl,1.0,0.0,100.0
00182358.stl,0.8437500571347585,1.0,84.26513671875
00339204.stl,0.9981694443600182,1.0,99.81689453125
00861865.stl,0.99932861328125,1.0,99.93896484375
00322156.stl,0.7280325312575562,0.999709774862733,72.15576171875
00509188.stl,1.0,0.0,100.0
00290096.stl,0.959716796875,1.0,95.9716796875
00179698.stl,0.9989013671875,1.0,99.89013671875
00588496.stl,0.96881103515625,1.0,96.88720703125
00026388.stl,0.981974551968642,1.0,98.18115234375
00756346.stl,0.8913111716593913,0.9999999999855571,89.0380859375
00836097.stl,0.9503158724725291,1.0,94.98291015625
00578017.stl,0.994873046875,1.0,99.4873046875
00594097.stl,0.99969482421875,1.0,99.9755859375
00973291.stl,0.9569091796875,1.0,95.69091796875
00386810.stl,0.6978067783321724,1.0,69.4580078125
00435895.stl,0.9310302734375,1.0,93.07861328125
00249913.stl,0.7627004675941869,0.9998894817091184,75.7080078125
00943434.stl,0.9475514242862005,0.9999999999999999,94.7265625
00418907.stl,0.6312845923188896,1.0,62.82958984375
00338132.stl,1.0,0.0,100.0
00088891.stl,0.943148182164396,0.9999999999999597,94.287109375
00871486.stl,0.9943256257371285,1.0,99.4384765625
00578995.stl,0.9313905014533359,0.9998549201011926,92.96875
00092611.stl,1.0,0.0,100.0
00806168.stl,0.99981689453125,1.0,99.98779296875
00478981.stl,0.9928138762592612,1.0,99.25537109375
00466567.stl,0.9988461685104352,0.4998144235383931,99.853515625
00440749.stl,0.99774169921875,1.0,99.7802734375
00499982.stl,0.9833523484443771,1.0,98.3154296875
00501701.stl,1.0,0.0,100.0
00518536.stl,0.9985429067477756,1.0,99.853515625
00417177.stl,1.0,0.0,100.0
00307895.stl,0.8125946509101634,0.9999873743953677,81.0791015625
00384222.stl,0.99639892578125,1.0,99.62158203125
00242463.stl,0.9619301634682697,1.0,96.142578125
00273866.stl,0.8535894884901604,1.0,85.24169921875
00286353.stl,0.990295410162619,1.0,99.03564453125
00077460.stl,0.99383544921875,1.0,99.3896484375
00267807.stl,0.883544921875,1.0,88.232421875
00652493.stl,0.9061528728800463,1.0,90.52734375
00038377.stl,0.65155029296875,1.0,65.00244140625
00869034.stl,1.0,0.0,100.0
00387059.stl,0.9580485023234462,0.9996891804716936,95.76416015625
00473397.stl,0.711292931803551,1.0,70.849609375
00306221.stl,0.9734762947217954,0.9999959757599565,97.27783203125
00395475.stl,0.98931884765625,1.0,98.93798828125
00430292.stl,0.9974975586534646,1.0,99.755859375
00212268.stl,0.686937170153342,0.9999999999998631,68.46923828125
00203365.stl,0.99981689453125,1.0,99.98779296875
00828040.stl,0.9114803418816205,1.0,90.9912109375
00965632.stl,0.9266730697290794,0.9999852211242166,92.54150390625
00792847.stl,0.99969482421875,1.0,99.9755859375
00530292.stl,0.8077392578125,1.0,80.70068359375
00559224.stl,0.8906831287223924,1.0,88.97705078125
00069662.stl,0.9263354104648802,0.9996891826229353,92.56591796875
00263485.stl,0.9727472649874389,1.0,97.22900390625
00968464.stl,0.9644279785560937,0.9999988643951092,96.337890625
00637545.stl,0.8671248439565988,1.0,86.53564453125
00024004.stl,0.99627685546875,1.0,99.6337890625
00525847.stl,0.99969482421875,1.0,99.9755859375
00742870.stl,0.93115234375,1.0,93.10302734375
00955083.stl,0.9823634264286729,1.0,98.20556640625
00540013.stl,0.7237113480767599,1.0,72.10693359375
00230036.stl,0.8609262272164083,0.9999976349993472,85.9619140625
00613418.stl,0.8984577156304581,1.0,89.794921875
00921931.stl,0.9829866924627201,1.0,98.30322265625
00280093.stl,0.8406420520523521,0.999689194793569,83.92333984375
00909065.stl,1.0,0.0,100.0
00359094.stl,0.7651767034902675,1.0,76.37939453125
00461022.stl,0.8446160240182425,1.0,84.1552734375
00284593.stl,0.7275661888008138,0.9996891877852514,72.47314453125
00766093.stl,0.82781982421875,1.0,82.666015625
00362002.stl,0.999267578125,1.0,99.91455078125
00612074.stl,0.88153076171875,1.0,88.1103515625
00578215.stl,0.99688720703125,1.0,99.69482421875
00780264.stl,0.9397893027076463,1.0,93.9453125
00107150.stl,0.97686767578125,1.0,97.6806640625
00096891.stl,0.8131529781028305,1.0,81.18896484375
00770183.stl,0.8946426747343,0.9999999999999999,89.404296875
00705534.stl,0.92877197265625,1.0,92.85888671875
00101509.stl,0.7923771237240868,1.0,78.94287109375
00946996.stl,0.98614501953125,1.0,98.62060546875
00318792.stl,0.9696187777545556,0.9999999999989333,96.8994140625
00791341.stl,0.7449951171875,1.0,74.27978515625
00845253.stl,0.96160888671875,1.0,96.1669921875
00941747.stl,0.9453248963430742,1.0,94.51904296875
00575719.stl,0.8414459231194344,1.0,83.837890625
00333503.stl,0.8961638640507839,1.0,89.5263671875
00375556.stl,0.732357272060401,1.0,72.74169921875
00708004.stl,1.0,0.0,100.0
00239984.stl,0.6776946412683252,1.0,67.51708984375
00102014.stl,0.64453125,1.0,64.14794921875
00351386.stl,0.9988403320779606,1.0,99.89013671875
00970377.stl,1.0,0.0,100.0
00386227.stl,0.9959716796875,1.0,99.59716796875
00861508.stl,1.0,0.0,100.0
00950919.stl,0.905947743814894,0.9999999999999973,90.5517578125
00825438.stl,0.9755859392509497,0.9999999999999999,97.55859375
00552239.stl,0.979003906251737,1.0,97.88818359375
00287139.stl,0.9043884097729917,0.9999999772201021,90.3076171875
00250107.stl,0.9910278339988304,1.0,99.10888671875
00279595.stl,0.8438701364792529,0.9996891885415913,84.27734375
00405413.stl,0.8431629014100046,0.9996891891387247,84.1796875
00593465.stl,0.8764801308091237,1.0,87.59765625
00806587.stl,0.9905395510034452,1.0,99.06005859375
00223857.stl,0.9074561603341854,0.9999998724454889,90.58837890625
00305674.stl,0.6283734730726113,0.9999999999998148,62.5732421875
00874887.stl,0.9380183144238257,1.0,93.73779296875
00074035.stl,0.9965209967884209,0.9999999999997596,99.658203125
00916970.stl,0.9302981112596105,1.0,92.919921875
00344628.stl,1.0,0.0,100.0
00172336.stl,1.0,0.0,100.0
00026015.stl,0.8036150259004448,1.0,80.21240234375
00779038.stl,0.99945068359375,1.0,99.951171875
00113904.stl,0.98223876953125,1.0,98.2177734375
00133418.stl,1.0,0.0,100.0
00761663.stl,0.99859619140625,1.0,99.86572265625
00773267.stl,0.9987182113145037,1.0,99.853515625
00072336.stl,0.883056640625,1.0,88.24462890625
00369976.stl,0.8468498984380385,1.0,84.04541015625
00494322.stl,0.945396370801842,1.0,94.4580078125
00035096.stl,0.65826416015625,1.0,65.56396484375
00471345.stl,0.9795766673386905,1.0,97.91259765625
00880721.stl,0.99932861328125,1.0,99.93896484375
00666695.stl,0.88360595703125,1.0,88.31787109375
00821689.stl,0.889832523932435,1.0,88.8671875
00894740.stl,0.9840775839735187,1.0,98.37646484375
00313943.stl,0.6469427011640354,1.0,64.404296875
00045203.stl,0.8382074303892537,0.9996891889758834,83.63037109375
00329413.stl,1.0,0.0,100.0
00235990.stl,0.99676513671875,1.0,99.6826171875
00366462.stl,0.75640869140625,1.0,75.54931640625
00438989.stl,0.99957275390625,1.0,99.96337890625
00540198.stl,0.7886542360278015,1.0,78.69873046875
00896619.stl,0.99945068359375,1.0,99.951171875
00462305.stl,0.99969482421875,1.0,99.9755859375
00162680.stl,1.0,0.0,100.0
00260991.stl,1.0,0.0,100.0
00741202.stl,0.956816173871804,0.9996891927695302,95.654296875
00801203.stl,0.9310627268890341,1.0,93.0419921875
00932805.stl,0.999755859375,0.49999999999999833,99.9755859375
00263526.stl,0.8808350039895013,1.0,88.00048828125
00788764.stl,0.7672119140625,1.0,76.611328125
00171824.stl,0.9584491132495407,1.0,95.849609375
00948171.stl,0.9873046875,1.0,98.73046875
00223102.stl,0.9173686574976644,1.0,91.6259765625
00024819.stl,0.8443603515625,1.0,84.38720703125
00524350.stl,0.9992108761043255,0.999490920856953,99.91455078125
00797888.stl,0.997620597712762,1.0,99.76806640625
00791221.stl,0.757254985804621,1.0,75.5615234375
00530443.stl,0.7849938768496989,1.0,78.3447265625
00152757.stl,0.8784199248590052,0.9999999999999947,87.75634765625
00172487.stl,0.9986002239386434,0.9999591359959237,99.84130859375
00963486.stl,1.0,0.0,100.0
00848171.stl,0.9197595769042536,1.0,91.83349609375
00451903.stl,0.7896410717527816,0.9999999999995715,78.84521484375
00607531.stl,0.968187572751848,1.0,96.66748046875
00296975.stl,0.9904785158585455,0.9999999999999999,99.0478515625
00815935.stl,0.667533444180905,1.0,66.40625
00555740.stl,0.8189803834970708,1.0,81.73828125
00403274.stl,1.0,0.0,100.0
00593115.stl,0.9924424413491376,1.0,99.2431640625
00379797.stl,0.84796142578125,1.0,84.72900390625
00035243.stl,0.9401284686862773,1.0,93.994140625
00138015.stl,0.9144032017320689,0.9999999999999998,91.32080078125
00698952.stl,0.998107910160303,1.0,99.81689453125
00867409.stl,0.9914118088699195,1.0,99.1455078125
00256774.stl,0.81866455078125,1.0,81.787109375
00575484.stl,0.20342894902684583,1.0,18.3349609375
00319711.stl,0.824462890625,1.0,82.36083984375
00349126.stl,0.8687417602553709,1.0,86.77978515625
00835429.stl,0.8646877714188752,1.0,86.41357421875
00676653.stl,0.87286376953125,1.0,87.14599609375
00119795.stl,0.9608956088048785,1.0,96.08154296875
00951839.stl,0.7329266933034754,0.9999999999995621,73.13232421875
00291571.stl,0.9489522875126347,1.0,94.88525390625
00535088.stl,0.8262939453125,1.0,82.4462890625
00765175.stl,0.7840837126890707,1.0,78.28369140625
00825174.stl,0.8062353578803019,1.0,80.517578125
00003901.stl,0.85107421875,1.0,85.05859375
00978515.stl,0.99981689453125,1.0,99.98779296875
00074551.stl,0.82550048828125,1.0,82.3974609375
00739178.stl,0.8927448324186494,1.0,89.22119140625
00622558.stl,1.0,0.0,100.0
00044486.stl,1.0,0.0,100.0
00705695.stl,0.9151214154998403,1.0,91.4794921875
00523198.stl,0.965576171875,1.0,96.5576171875
00311417.stl,0.8106749190610494,0.9999112545400561,80.84716796875
00514734.stl,0.9272616023264598,1.0,92.71240234375
00320812.stl,0.838085386845263,1.0,83.55712890625
00492237.stl,0.97821044921875,1.0,97.81494140625
00628075.stl,0.8960343658135455,0.9999999999918321,89.3798828125
00313566.stl,0.7344644964379856,1.0,73.18115234375
00641028.stl,1.0,0.0,100.0
00670593.stl,1.0,0.0,100.0
00024399.stl,0.99969482421875,1.0,99.9755859375
00906020.stl,0.9120779679850528,1.0,91.05224609375
00782077.stl,1.0,0.0,100.0
00500972.stl,0.874755859375,1.0,87.40234375
00698985.stl,0.8460896814629972,1.0,84.3994140625
00859256.stl,0.9460662357197508,0.9996891819069048,94.44580078125
00672390.stl,0.92584228515625,1.0,92.5048828125
00922182.stl,0.8464741713972225,1.0,84.521484375
00856171.stl,0.8940967841217241,1.0,89.3798828125
00797308.stl,0.934326171875,1.0,93.42041015625
00524608.stl,0.9998178632946075,0.999689213212256,99.98779296875
00641982.stl,0.9827650758301982,1.0,98.2666015625
00179934.stl,0.99884033203125,1.0,99.8779296875
00525270.stl,0.99957275390625,1.0,99.96337890625
00744636.stl,0.797007599379199,1.0,79.50439453125
00550837.stl,0.8039761658054645,0.9998475020151005,80.11474609375
00894542.stl,0.9835854182167786,1.0,98.33984375
00796758.stl,0.99798583984375,1.0,99.8046875
00834904.stl,0.99359130859375,1.0,99.365234375
00608372.stl,0.817825559586568,1.0,81.57958984375
00281979.stl,0.71356201171875,1.0,71.09375
00189423.stl,0.6438840830438826,0.9996891882103052,64.111328125
00190614.stl,0.99981689453125,1.0,99.98779296875
00836875.stl,0.68485033354754,1.0,68.20068359375
00538209.stl,0.9339832224905765,0.9999999999999672,93.3837890625
00530655.stl,0.9975169347910618,0.9996891842529834,99.755859375
00033815.stl,0.87860107421875,1.0,87.80517578125
00836861.stl,1.0,0.0,100.0
00904179.stl,0.9984809021022197,1.0,99.853515625
